string_id,block_id,index,lang_id,len_chars,text
934,59,6,0,17,Number of minutes
935,59,7,0,15,Maximum Members
936,59,8,0,14,Projected Cost
937,59,9,0,15,Completion Time
938,59,10,0,12,Review Queue
939,59,11,0,13,Invite Member
940,59,12,0,5,%1!s!
941,59,13,0,17,Allow Factionless
942,59,14,0,17,Reward per member
943,59,15,0,6,Leader
944,60,0,0,7,Members
945,60,1,0,10,Statistics
946,60,2,0,6,Events
947,60,3,0,2,UC
948,60,4,0,2,FC
949,60,5,0,5,Taxes
950,60,6,0,18,Locked until %1!s!
951,60,7,0,13,Starts: %1!s!
952,60,8,0,11,Ends: %1!s!
953,60,9,0,33,%1!u! (+%2!u!) Clone(s) Remaining
954,60,10,0,48,Paid %1!u! UC to %2!u! members (Total: %3!u! UC)
955,60,11,0,11,Item Class:
956,60,12,0,16,Faction Relation
957,60,13,0,9,Base Type
958,60,14,0,9,Item Type
959,60,15,0,10,Item Class
960,61,0,0,24,Only items I can produce
961,61,1,0,23,Only skills I can learn
962,61,2,0,29,Only skills I haven't learned
963,61,3,0,10,Generates:
964,61,4,0,7,%1!u!/s
965,61,5,0,16,Remaining Health
966,61,6,0,9,Minerals:
967,61,7,0,15,Select A Target
968,61,8,0,7,Credits
969,61,9,0,5,Coins
970,61,10,0,21,Apartment Information
971,61,11,0,10,Entry Code
972,61,12,0,17,Default Apartment
973,61,13,0,21,Allowed Faction Ranks
974,61,14,0,20,Personal Information
975,61,15,0,4,Open
976,62,0,0,8,Featured
977,62,1,0,4,Cost
978,62,2,0,14,Apartment Name
979,62,3,0,10,Owner Name
980,62,4,0,14,Apartment Type
981,62,5,0,13,New York City
982,62,6,0,6,Berlin
983,62,7,0,5,Tokyo
984,62,8,0,5,Paris
985,62,9,0,21,World Service Control
986,62,10,0,14,Node Selection
987,62,11,0,11,Show Public
988,62,12,0,12,Sort Options
989,62,13,0,11,Issuer Name
990,62,14,0,11,Target Name
991,62,15,0,7,Sort By
992,63,0,0,8,Bounties
993,63,1,0,11,My Bounties
994,63,2,0,14,Bounty Hunters
995,63,3,0,14,Hunter Profile
996,63,4,0,19,Successful Bounties
997,63,5,0,15,Failed Bounties
998,63,6,0,18,Relation To Target
999,63,7,0,6,Rating
1000,63,8,0,11,Most Wanted
1001,63,9,0,12,Most Penalty
1002,63,10,0,11,Most Bounty
1003,63,11,0,40,Ability to set apartment as headquarters
1004,63,12,0,3,Bet
1005,63,13,0,12,Transfer Log
1006,63,14,0,17,Transfer Controls
1007,63,15,0,8,Progress
1008,64,0,0,18,LOCKED UNTIL %1!s!
1009,64,1,0,29,Ability to manage territories
1010,64,2,0,13,%1!s! / %2!s!
1011,64,3,0,14,Stole %1!u! UC
1012,64,4,0,9,Prisoners
1013,64,5,0,21,Can open barriers of:
1014,64,6,0,17,Ability to arrest
1015,64,7,0,25,Ability to free prisoners
1016,64,8,0,23,%1!u! / %2!u! Prisoners
1017,64,9,0,6,Target
1018,64,10,0,12,Search Timer
1019,64,11,0,8,Ready...
1020,64,12,0,13,Locked: %1!s!
1021,64,13,0,7,Removed
1022,64,14,0,9,Deposited
1023,64,15,0,17,Next Point: %1!s!
1024,65,0,0,27,%1!s! %2!s! (%3!u! Seconds)
1025,65,1,0,36,%1!u!x %2!s! Class %3!s! (Sec %4!u!)
1026,65,2,0,7,Summary
1027,65,3,0,7,Rewards
1028,65,4,0,10,Select One
1029,65,5,0,12,Auto-Recycle
1030,65,6,0,16,Convenience Cost
1031,65,7,0,17,Fill from storage
1032,65,8,0,25,- Refinement Schematics -
1033,65,9,0,13,Expired Items
1034,65,10,0,13,Buyback Items
1035,65,11,0,11,Destination
1036,65,12,0,16,Storage Location
1037,65,13,0,15,%1!u! Second(s)
1038,65,14,0,16,Usage Permission
1039,65,15,0,14,Relation Taxes
1040,66,0,0,11,Browser URL
1041,66,1,0,38,Total Remaining Faction Electric Units
1042,66,2,0,17,Number of Objects
1043,66,3,0,21,Generated Electricity
1044,66,4,0,20,Required Electricity
1045,66,5,0,28,Generated Electricity: %1!u!
1046,66,6,0,27,Required Electricity: %1!u!
1047,66,7,0,8,Services
1048,66,8,0,11,Territories
1049,66,9,0,22,Ownership Distribution
1050,66,10,0,21,World Ownership Perks
1051,66,11,0,28,(75%%) Vortex Network Bypass
1052,66,12,0,31,(50%%) 5%% World Service Income
1053,66,13,0,50,Objects Per Territory (Increases every 10%% owned)
1054,66,14,0,7,Unowned
1055,66,15,0,20,COOLDOWN UNTIL %1!s!
1056,67,0,0,29,Premium Game Time: %1!u! days
1057,67,1,0,22,%1!u! Leftover Seconds
1058,67,2,0,12,Faction Type
1059,67,3,0,26,Skill Timer Boost: %1!u!%%
1060,67,4,0,34,Ability to change rank permissions
1061,67,5,0,29,Enable Health/Aura Indicators
1062,67,6,0,11,Departments
1063,67,7,0,11,Information
1064,67,8,0,6,Leader
1065,67,9,0,10,Add Member
1066,67,10,0,29,Ability to manage departments
1067,67,11,0,25,Ability to mail [FACTION]
1068,67,12,0,23,Faction Chat Rank Color
1069,67,13,0,11,Item Rarity
1070,67,14,0,6,Attack
1071,67,15,0,5,Armed
1072,68,0,0,11,Unholstered
1073,68,1,0,10,Autoattack
1074,68,2,0,7,Hackers
1075,68,3,0,130,WARNING: You are being targeted due to the owner's relation to your faction! Leave the area immediately or you will be fired upon!
1076,68,4,0,41,WARNING: Attempted Infiltration detected!
1077,68,5,0,130,"WARNING: Lethal weapons, turrets, and explosive charges are not allowed in this area! Leave immediately or you will be fired upon!"
1078,68,6,0,0,
1079,68,7,0,0,
1080,68,8,0,0,
1081,68,9,0,0,
1082,68,10,0,0,
1083,68,11,0,0,
1084,68,12,0,0,
1085,68,13,0,0,
1086,68,14,0,0,
1087,68,15,0,0,
1440,91,0,0,0,
1441,91,1,0,0,
1442,91,2,0,0,
1443,91,3,0,0,
1444,91,4,0,0,
1445,91,5,0,0,
1446,91,6,0,0,
1447,91,7,0,0,
1448,91,8,0,0,
1449,91,9,0,0,
1450,91,10,0,7,Invalid
1451,91,11,0,13,Basic Account
1452,91,12,0,22,Premium (Subscription)
1453,91,13,0,19,Premium (Elementum)
1454,91,14,0,15,Premium (Staff)
1455,91,15,0,30,Very Important Person (V.I.P.)
1456,92,0,0,0,
1457,92,1,0,0,
1458,92,2,0,0,
1459,92,3,0,0,
1460,92,4,0,11,Roleplay GM
1461,92,5,0,16,Trial GameMaster
1462,92,6,0,17,Junior GameMaster
1463,92,7,0,10,GameMaster
1464,92,8,0,17,Senior GameMaster
1465,92,9,0,15,Lead GameMaster
1466,92,10,0,24,Lead GameMaster Roleplay
1467,92,11,0,0,
1468,92,12,0,0,
1469,92,13,0,0,
1470,92,14,0,0,
1471,92,15,0,17,Community Manager
1472,93,0,0,9,Developer
1473,93,1,0,15,Nexeon Roleplay
1474,93,2,0,6,Nexeon
1475,93,3,0,0,
1476,93,4,0,0,
1477,93,5,0,0,
1478,93,6,0,0,
1479,93,7,0,0,
1480,93,8,0,0,
1481,93,9,0,0,
1482,93,10,0,0,
1483,93,11,0,0,
1484,93,12,0,0,
1485,93,13,0,0,
1486,93,14,0,0,
1487,93,15,0,0,
1488,94,0,0,0,
1489,94,1,0,0,
1490,94,2,0,0,
1491,94,3,0,0,
1492,94,4,0,0,
1493,94,5,0,0,
1494,94,6,0,0,
1495,94,7,0,0,
1496,94,8,0,0,
1497,94,9,0,0,
1498,94,10,0,0,
1499,94,11,0,0,
1500,94,12,0,10,Unassigned
1501,94,13,0,7,Forward
1502,94,14,0,8,Backward
1503,94,15,0,10,StrafeLeft
1504,95,0,0,11,StrafeRight
1505,95,1,0,3,Run
1506,95,2,0,7,RunLock
1507,95,3,0,4,Jump
1508,95,4,0,4,Duck
1509,95,5,0,12,CrouchToggle
1510,95,6,0,7,SitDown
1511,95,7,0,7,LayDown
1512,95,8,0,0,
1513,95,9,0,0,
1514,95,10,0,3,Aim
1515,95,11,0,4,Fire
1516,95,12,0,7,AltFire
1517,95,13,0,7,Weapon1
1518,95,14,0,7,Weapon2
1519,95,15,0,7,Weapon3
1520,96,0,0,10,QuickSlot1
1521,96,1,0,10,QuickSlot2
1522,96,2,0,10,QuickSlot3
1523,96,3,0,10,QuickSlot4
1524,96,4,0,10,Equipment1
1525,96,5,0,10,Equipment2
1526,96,6,0,10,Equipment3
1527,96,7,0,10,Equipment4
1528,96,8,0,10,Equipment5
1529,96,9,0,10,Equipment6
1530,96,10,0,10,Equipment7
1531,96,11,0,10,Equipment8
1532,96,12,0,6,Reload
1533,96,13,0,0,
1534,96,14,0,0,
1535,96,15,0,0,
1536,97,0,0,0,
1537,97,1,0,0,
1538,97,2,0,0,
1539,97,3,0,0,
1540,97,4,0,12,SwitchCamera
1541,97,5,0,12,UnlockCamera
1542,97,6,0,13,DecCameraDist
1543,97,7,0,13,IncCameraDist
1544,97,8,0,0,
1545,97,9,0,0,
1546,97,10,0,0,
1547,97,11,0,0,
1548,97,12,0,0,
1549,97,13,0,0,
1550,97,14,0,7,Message
1551,97,15,0,8,Activate
1552,98,0,0,11,QuickWindow
1553,98,1,0,14,StatusbarOnOff
1554,98,2,0,9,Crosshair
1555,98,3,0,10,SwitchChat
1556,98,4,0,6,Arrest
1557,98,5,0,7,FullMap
1558,98,6,0,6,Backup
1559,98,7,0,10,ObjectInfo
1560,98,8,0,0,
1561,98,9,0,0,
1562,98,10,0,0,
1563,98,11,0,0,
1564,98,12,0,0,
1565,98,13,0,0,
1566,98,14,0,0,
1567,98,15,0,0,
1584,100,0,0,0,
1585,100,1,0,0,
1586,100,2,0,0,
1587,100,3,0,0,
1588,100,4,0,0,
1589,100,5,0,0,
1590,100,6,0,0,
1591,100,7,0,0,
1592,100,8,0,0,
1593,100,9,0,0,
1594,100,10,0,0,
1595,100,11,0,0,
1596,100,12,0,0,
1597,100,13,0,0,
1598,100,14,0,0,
1599,100,15,0,4," or "
1600,101,0,0,12,<unassigned>
1601,101,1,0,12,Move Forward
1602,101,2,0,13,Move Backward
1603,101,3,0,11,Strafe Left
1604,101,4,0,12,Strafe Right
1605,101,5,0,6,Sprint
1606,101,6,0,15,Run/Walk Toggle
1607,101,7,0,4,Jump
1608,101,8,0,25,Crouch/Stand Quick Switch
1609,101,9,0,19,Crouch/Stand Toggle
1610,101,10,0,24,Sit Down/Stand Up Toggle
1611,101,11,0,24,Lay Down/Stand Up Toggle
1612,101,12,0,0,
1613,101,13,0,0,
1614,101,14,0,18,Aiming Mode Switch
1615,101,15,0,4,Fire
1616,102,0,0,8,Alt-Fire
1617,102,1,0,12,Use Weapon 1
1618,102,2,0,12,Use Weapon 2
1619,102,3,0,12,Use Weapon 3
1620,102,4,0,18,Use Item on Slot 1
1621,102,5,0,18,Use Item on Slot 2
1622,102,6,0,18,Use Item on Slot 3
1623,102,7,0,18,Use Item on Slot 4
1624,102,8,0,21,Activate Head Implant
1625,102,9,0,20,Activate Eye Implant
1626,102,10,0,25,Activate Shoulder Implant
1627,102,11,0,22,Activate Torso Implant
1628,102,12,0,21,Activate Hand Implant
1629,102,13,0,20,Activate Arm Implant
1630,102,14,0,20,Activate Leg Implant
1631,102,15,0,21,Activate Back Implant
1632,103,0,0,13,Reload Weapon
1633,103,1,0,0,
1634,103,2,0,0,
1635,103,3,0,0,
1636,103,4,0,0,
1637,103,5,0,0,
1638,103,6,0,0,
1639,103,7,0,0,
1640,103,8,0,18,Switch Camera Mode
1641,103,9,0,31,Unlock Camera (+Mouse Movement)
1642,103,10,0,22,Reduce Camera Distance
1643,103,11,0,24,Increase Camera Distance
1644,103,12,0,0,
1645,103,13,0,0,
1646,103,14,0,0,
1647,103,15,0,0,
1648,104,0,0,0,
1649,104,1,0,0,
1650,104,2,0,12,Send Message
1651,104,3,0,3,Use
1652,104,4,0,17,Quick Window Mode
1653,104,5,0,18,Enable/Disable HUD
1654,104,6,0,23,Toggle Crosshair On/Off
1655,104,7,0,19,Switch Chat Channel
1656,104,8,0,6,Arrest
1657,104,9,0,13,Full-size Map
1658,104,10,0,15,Call For Backup
1659,104,11,0,18,Access Object Info
1660,104,12,0,0,
1661,104,13,0,0,
1662,104,14,0,0,
1663,104,15,0,0,
1696,107,0,0,0,
1697,107,1,0,0,
1698,107,2,0,0,
1699,107,3,0,23,Your account is locked.
1700,107,4,0,62,Please make sure to run the game client with admin privileges!
1701,107,5,0,161,"A movement speed hack has been detected. You have been disconnected from the game. Be warned, after a certain number of retries your game account will be locked."
1702,107,6,0,0,
1703,107,7,0,0,
1704,107,8,0,0,
1705,107,9,0,0,
1706,107,10,0,94,"We're sorry, but an error occurred while trying to create your avatar. Please try again later!"
1707,107,11,0,61,Integrity check failed! You are using a wrong client version.
1708,107,12,0,43,This username is unknown. Please try again!
1709,107,13,0,37,Incorrect password. Please try again!
1710,107,14,0,61,You are already logged in. Please try again in a few minutes.
1711,107,15,0,85,You have entered invalid login information. Please check your username and try again!
1712,108,0,0,0,
1713,108,1,0,29,Area full - please try again!
1714,108,2,0,0,
1715,108,3,0,0,
1716,108,4,0,0,
1717,108,5,0,0,
1718,108,6,0,64,"Your account has been temporarily banned, %1!s! hours remaining."
1719,108,7,0,41,Your account has been permanently banned.
1720,108,8,0,119,Your client version is outdated. Please make sure it is patched properly to the newest version. Please try again later!
1721,108,9,0,83,"Your world file is invalid or damaged, please run a complete check in the launcher!"
1722,108,10,0,34,World login failed: Unknown error!
1723,108,11,0,39,World login failed: Server unavailable!
1724,108,12,0,34,World login failed: World is full!
1725,108,13,0,21,Logging into World...
1726,108,14,0,53,Connection to server failed. Trying to re-connect ...
1727,108,15,0,58,Connecting to server failed. No free incoming connections!
1728,109,0,0,61,Connecting to server failed. Your IP address has been banned!
1729,109,1,0,53,Connecting to server failed. Invalid server password!
1730,109,2,0,55,Connecting to server failed. Public key does not match!
1731,109,3,0,59,Connecting to server failed. Incompatible network protocol!
1732,109,4,0,249,<font type='0' size='10'>Your account has been locked as our systems have detected multiple accounts originating from your IP address. Please contact Face of Mankind Support (http://support.faceofmankind.com) if you believe this is a mistake.</font>
1733,109,5,0,91,Connecting to server failed. This IP address just connected recently. Please wait a moment!
1734,109,6,0,44,This world is not available to your faction!
1735,109,7,0,104,"As your faction privileges have been revoked, access to this world is not granted to you at this moment!"
1736,109,8,0,58,Connection to world server failed. Please try again later!
1737,109,9,0,78,"Your account has been temporarily banned, %1!s! hours remaining.
Reason: %2!s!"
1738,109,10,0,55,"Your account has been permanently banned.
Reason: %1!s!"
1739,109,11,0,63,World outside the range of this world's Vortex Gate connection!
1740,109,12,0,14,Logging out...
1741,109,13,0,90,Please visit https://www.faceofmankind.com/account/detail and purchase the game to log in!
1742,109,14,0,0,
1743,109,15,0,0,
1792,113,0,0,0,
1793,113,1,0,0,
1794,113,2,0,0,
1795,113,3,0,0,
1796,113,4,0,0,
1797,113,5,0,0,
1798,113,6,0,0,
1799,113,7,0,0,
1800,113,8,0,92,The world server for this part of Face of Mankind is currently down. Please try again later!
1801,113,9,0,79,The Administration is watching you. You will be disconnected from the game now.
1802,113,10,0,112,Your character has permanently died and can not be cloned anymore! You can now login and create a new character.
1803,113,11,0,58,Connection with the Face of Mankind server was lost! %1!s!
1804,113,12,0,48,Connection with the world server was lost! %1!s!
1805,113,13,0,17,Disconnecting ...
1806,113,14,0,192,In accordance with the crime prevention laws your vortex access has been limited due to your recent aggressive acts. Please wait another %1!u! seconds before accessing the vortex system again.
1807,113,15,0,67,You have to move a few steps from the wall to throw this explosive.
1808,114,0,0,24,You can't sit down here!
1809,114,1,0,24,You can't lay down here!
1810,114,2,0,19,Please do not spam!
1811,114,3,0,30,Are you sure you want to quit?
1812,114,4,0,325,"For your first three hours of gameplay you will not be able to be killed by other players unless you fire your weapon. After firing your weapon, you must wait five minutes to become invincible again. Please note that aliens and turrets will still be able to kill you. Are you sure you are ready to leave the training grounds?"
1813,114,5,0,47,Are you sure you want to destroy this '%1!s!' ?
1814,114,6,0,63,How many items do you want to destroy of this stack of '%1!s!'?
1815,114,7,0,56,Are you sure you want to delete all your Inbox messages?
1816,114,8,0,57,Are you sure you want to delete all your Outbox messages?
1817,114,9,0,62,Are you sure you want to delete all your Saved Inbox messages?
1818,114,10,0,63,Are you sure you want to delete all your Saved Outbox messages?
1819,114,11,0,134,"Are you sure you'd like to reset your hint progress? Once reset, you will have to either disable them, or view all of the hints again."
1820,114,12,0,23,Reinitializing Renderer
1821,114,13,0,18,Rebinding textures
1822,114,14,0,19,Rebinding Lightmaps
1823,114,15,0,97,"Your notepad is currently full, you will need to remove some notes before new notes can be added."
1824,115,0,0,104,"Your inbox is currently full, you will need to remove some messages before new messages can be received."
1825,115,1,0,105,"Your outbox is currently full, you will need to remove some messages before new messages can be received."
1826,115,2,0,109,"Your save inbox is currently full, you will need to remove some messages before new messages can be received."
1827,115,3,0,110,"Your save outbox is currently full, you will need to remove some messages before new messages can be received."
1828,115,4,0,10,Add  [x+y]
1829,115,5,0,15,Subtract  [x-y]
1830,115,6,0,15,Multiply  [x*y]
1831,115,7,0,13,Divide  [x/y]
1832,115,8,0,18,Left Brace  [(...]
1833,115,9,0,19,Right Brace  [...)]
1834,115,10,0,22,Square Root  [sqrt(x)]
1835,115,11,0,19,Logarithm  [log(x)]
1836,115,12,0,12,Power  [x^y]
1837,115,13,0,327,"Usage: Enter an expression containing numbers, variables and/or operators.
Example: 5*5+2 (Result: 27) or 5*(5+2) (Result: 35)
You can also define variables, which have to be separated by semicolons (Example: x=5;y=6). These can then be used in your expression (Example: 3*sqrt(x)+sin(y)). Available operators are listed below."
1838,115,14,0,10,Operators:
1839,115,15,0,41,Error: Couldn't request backpack content!
1840,116,0,0,48,Someone else is already examining this backpack.
1841,116,1,0,97,"Not all backpack items have been moved to your inventory, because there is not enough space left."
1842,116,2,0,35,Error: Couldn't get backpack items!
1843,116,3,0,34,Error: Couldn't get backpack item!
1844,116,4,0,30,Error: Your inventory is full!
1845,116,5,0,18,Backpack is empty!
1846,116,6,0,23,Mail sent successfully.
1847,116,7,0,39,Could not deliver mail! User not found!
1848,116,8,0,23,Could not deliver mail!
1849,116,9,0,51,Error: Failed to move the item to the new position!
1850,116,10,0,37,Error: Failed to merge the two items!
1851,116,11,0,44,The two items have been merged successfully.
1852,116,12,0,29,You have looted the backpack.
1853,116,13,0,90,Please enter the name of the recipient! Please note that this transfer will cost %1!u! UC.
1854,116,14,0,48,This item may not be transfered to your storage.
1855,116,15,0,62,How many items do you want to move from this stack of '%1!s!'?
1856,117,0,0,50,Are you sure you want to delete this market offer?
1857,117,1,0,147,"The deletion of a faction cannot be undone. If you are sure you would like to delete your faction, enter the word 'DELETE' exactly as written here."
1858,117,2,0,119,"This is the last warning, the deletion of a faction CANNOT be undone. Are you ABSOLUTELY SURE that you want to do this?"
1859,117,3,0,50,Please enter why you are blacklisting this person.
1860,117,4,0,130,"Are you sure you would like to leave the faction? If you leave, you will not be able to rejoin unless you are invited ot accepted."
1861,117,5,0,51,Are you sure you would like to perform this action?
1862,117,6,0,48,How much do you want to split from this '%1!s!'?
1863,117,7,0,43,Do you want to attempt to hack this object?
1864,117,8,0,109,Increasing your storage rental to %1!u! units will cost you %2!u! UC. Are you sure you would like to proceed?
1865,117,9,0,103,Decreasing your storage won't take effect until the next cycle. Are you sure you would like to proceed?
1866,117,10,0,8,Success.
1867,117,11,0,36,Not enough chemical substances left!
1868,117,12,0,14,Unknown error!
1869,117,13,0,113,This backpack's lockout timer is currently active! You must wait %1!u! seconds or hack it to access the contents!
1870,117,14,0,24,This backpack is locked!
1871,117,15,0,110,You have received a group invitation from %1!s!. Press Escape to enter window mode and accept this invitation!
1872,118,0,0,135,"Are you sure you would like to disband the mission? If disbanded, no one will receive any rewards and it will not be marked for review!"
1873,118,1,0,74,Please enter the text for the new log event. (Maximum of %1!u! characters)
1874,118,2,0,83,This goal will cost your faction %1!u! credits. Are you sure you want to create it?
1875,118,3,0,78,How many credits would you like to deposit into the faction funds? (Max %1!u!)
1876,118,4,0,119,"This rank payment will cost a total of %1!u! UC, and will pay %2!u! member(s). Are you sure you would like to pay this?"
1877,118,5,0,225,"This rank payment will cost a total of %1!u! UC, and will pay %2!u! member(s). Please note that the system account has insufficient funds, and the capital account will be used as well. Are you sure you would like to pay this?"
1878,118,6,0,59,How many minerals would youl ike to withdraw from this rig?
1879,118,7,0,187,"Are you sure you would like to pay %1!u! credits to repair this item? Note: Repairing an item with credits will increase the durability loss factor, which will make the item decay faster!"
1880,118,8,0,67,Are you sure you would like to pay %1!u! coins to repair this item?
1881,118,9,0,50,Are you sure you would like to recycle this %1!s!?
1882,118,10,0,145,"Are you sure you would like to delete this apartment? All of the safe items will be put into your inventory, and you will be immediately ejected!"
1883,118,11,0,39,Please enter the name of the recipient!
1884,118,12,0,21,Entering apartment...
1885,118,13,0,63,How many times should the target be killed? (%1!u! UC per kill)
1886,118,14,0,31,Enter a target for this bounty!
1887,118,15,0,50,Are you sure you would like to delete this bounty?
1888,119,0,0,115,You have been officially arrested and will now be transferred to the prison world service of the arresting faction!
1889,119,1,0,59,%1!s! wants to trade with you. Would you like to trade now?
1890,119,2,0,104,You have received a trade request from %1!s!. Press Escape to enter window mode and accept this request!
1891,119,3,0,167,"Are you sure you would like to create a bounty on %1!s! for %2!u! kills? This will cost %3!u! UC, and an additional %4!u! UC will be deducted as an administrative fee."
1892,119,4,0,199,"Increasing your storage rental to %1!u! units will cost you %2!u! UC. Please note that as this is a safezone, only class 1 items may be stored in this storage. Are you sure you would like to proceed?"
1893,119,5,0,50,Are you sure you would like to remove this member?
1894,119,6,0,61,Are you sure you would like to purchase a %1!s! for %2!u! UC?
1895,119,7,0,64,Are you sure you would like to purchase a %1!s! for %2!u! Coins?
1896,119,8,0,144,Warning: This is a fully-functional web browser and we are not responsible for the content of the pages that you visit. Do you want to continue?
1897,119,9,0,57,Are you sure that you would like to keep this resolution?
1898,119,10,0,139,Warning: Changing the type will destroy any minerals that will not fit into your inventory. Are you sure you would like to change the type?
1899,119,11,0,59,"This mail could not be sent, as the target has blocked you!"
1900,119,12,0,192,Are you sure you would like to navigate to '<font color='BFC7FF00'>%1!s!</font>'? This website is not hosted nor maintained by us and we are not responsible for the content that it directs to.
1901,119,13,0,227,"This will prevent anyone from hacking any object in the territory for %1!u! hours. After that, there will be a %2!u! hour cooldown before the lockdown may be used again. Are you sure you would like to spend %3!u! UC to do this?"
